source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]
PXD005167-150812_07_Orbi2_SK_SER_G120_T155_Helmholtz_3B-MV	Streptococcus pyogenes	Cell suspension culture	1	not available	not available	not available	150812_07_Orbi2_SK_SER_G120_T155_Helmholtz_3B-MV	proteomic profiling by mass spectrometry	1	150812_07_Orbi2_SK_SER_G120_T155_Helmholtz_3B-MV.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_11_Orbi2_SK_SER_G120_T155_Helmholtz_2B-Mem	Streptococcus pyogenes	Cell suspension culture	2	not available	not available	not available	150812_11_Orbi2_SK_SER_G120_T155_Helmholtz_2B-Mem	proteomic profiling by mass spectrometry	1	150812_11_Orbi2_SK_SER_G120_T155_Helmholtz_2B-Mem.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_09_Orbi2_SK_SER_G120_T155_Helmholtz_pool_MVs	Streptococcus pyogenes	Cell suspension culture	3	not available	not available	not available	150812_09_Orbi2_SK_SER_G120_T155_Helmholtz_pool_MVs	proteomic profiling by mass spectrometry	1	150812_09_Orbi2_SK_SER_G120_T155_Helmholtz_pool_MVs.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_13_Orbi2_SK_SER_G120_T155_Helmholtz_2C-Mem	Streptococcus pyogenes	Cell suspension culture	4	not available	not available	not available	150812_13_Orbi2_SK_SER_G120_T155_Helmholtz_2C-Mem	proteomic profiling by mass spectrometry	1	150812_13_Orbi2_SK_SER_G120_T155_Helmholtz_2C-Mem.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_15_Orbi2_SK_SER_G120_T155_Helmholtz_3B-Mem	Streptococcus pyogenes	Cell suspension culture	5	not available	not available	not available	150812_15_Orbi2_SK_SER_G120_T155_Helmholtz_3B-Mem	proteomic profiling by mass spectrometry	1	150812_15_Orbi2_SK_SER_G120_T155_Helmholtz_3B-Mem.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_17_Orbi2_SK_SER_G120_T155_Helmholtz_pool_Mem	Streptococcus pyogenes	Cell suspension culture	6	not available	not available	not available	150812_17_Orbi2_SK_SER_G120_T155_Helmholtz_pool_Mem	proteomic profiling by mass spectrometry	1	150812_17_Orbi2_SK_SER_G120_T155_Helmholtz_pool_Mem.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_19_Orbi2_SK_SER_G120_T155_Helmholtz_2B-MV	Streptococcus pyogenes	Cell suspension culture	7	not available	not available	not available	150812_19_Orbi2_SK_SER_G120_T155_Helmholtz_2B-MV	proteomic profiling by mass spectrometry	1	150812_19_Orbi2_SK_SER_G120_T155_Helmholtz_2B-MV.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
PXD005167-150812_05_Orbi2_SK_SER_G120_T155_Helmholtz_2C-MV	Streptococcus pyogenes	Cell suspension culture	8	not available	not available	not available	150812_05_Orbi2_SK_SER_G120_T155_Helmholtz_2C-MV	proteomic profiling by mass spectrometry	1	150812_05_Orbi2_SK_SER_G120_T155_Helmholtz_2C-MV.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1
