Product;Panel;PanelVersion;PlateID;WellID;SampleID;SampleType;Assay;UniProt;OlinkID;Ct;NPX;LOD;BelowLOD;QuantifiedValue;Unit;LODQuant;LLOQ;LQL;BelowLQL;ULOQ;AboveULOQ;SampleQC;AssayQC;MissingFreq;Normalization;SoftwareVersion;SoftwareName;AssayType;QCDeviationDetCtrl;QCDeviationIncCtrl
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;CSF3;P09919;OID05615;1.526.812;642.719;-0.89076;FALSE;29.454.711;pg/mL;0.37824;1.037.567;1.037.567;FALSE;4.513.179.122;FALSE;PASS;PASS;0.27273;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;CXCL10;P02778;OID05604;1.369.115;1.039.204;308.775;FALSE;5.494.346;pg/mL;0.33444;0.44190;0.44190;FALSE;325.569.720;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;CXCL11;O14625;OID05624;1.463.470;759.795;0.24452;FALSE;1.301.145;pg/mL;NA;0.11921;0.11921;FALSE;195.312.499;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;CXCL12;P48061;OID05582;1.903.268;642.366;249.513;FALSE;39.144.310;pg/mL;4.129.941;5.474.972;5.474.972;FALSE;3.124.999.966;FALSE;PASS;PASS;0.63636;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;CXCL8;P10145;OID05612;1.575.291;797.238;407.677;FALSE;458.119;pg/mL;0.24945;0.30225;0.30225;FALSE;290.832.512;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;CXCL9;Q07325;OID05587;1.252.884;741.283;0.02206;FALSE;2.503.097;pg/mL;0.05048;0.20358;0.20358;FALSE;259.112.024;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;Det Ctrl;NA;OID05599;1.041.560;0.08537;-0.09573;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.63636;Calibrator Normalized;2.2.1;NPX Signature;det_ctrl;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;EGF;P01133;OID05618;1.630.214;788.282;348.248;FALSE;1.193.881;pg/mL;0.45322;0.47684;0.47684;FALSE;97.656.250;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;Ext Ctrl;NA;OID05609;1.278.567;0.00000;0.00000;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;ext_ctrl;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;FLT3LG;P49771;OID05596;1.398.765;965.123;0.75679;FALSE;8.115.774;pg/mL;0.01992;0.95367;0.95367;FALSE;390.625.003;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;HGF;P14210;OID05595;1.469.982;1.056.111;256.091;FALSE;16.492.690;pg/mL;0.49816;0.22239;0.49816;FALSE;1.562.480.340;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IFNG;P01579;OID05605;1.720.433;903.047;301.660;FALSE;300.930;pg/mL;0.02984;0.03993;0.03993;FALSE;388.180.300;FALSE;PASS;PASS;0.09091;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL10;P22301;OID05606;1.559.376;1.094.673;384.806;FALSE;13.959.557;pg/mL;0.78190;132.012;132.012;FALSE;4.034.801.106;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL13;P35225;OID05600;1.683.429;912.249;247.741;FALSE;9.675.672;pg/mL;0.68472;0.49957;0.68472;FALSE;558.985.042;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL15;P40933;OID05610;1.370.575;1.213.462;265.049;FALSE;31.218.107;pg/mL;0.07851;0.77529;0.77529;FALSE;3.639.117.531;FALSE;PASS;PASS;0.09091;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL17A;Q16552;OID05620;1.358.464;1.204.512;258.794;FALSE;29.139.416;pg/mL;0.20599;0.22831;0.22831;FALSE;1.686.832.578;FALSE;PASS;WARN;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL17C;Q9P0M4;OID05617;1.551.604;693.166;112.587;FALSE;2.751.941;pg/mL;NA;0.73021;0.73021;FALSE;781.250.041;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL17F;Q96PD4;OID05597;1.513.919;847.122;133.813;FALSE;7.173.328;pg/mL;0.42504;0.29683;0.42504;FALSE;377.881.533;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL18;Q14116;OID05601;1.584.325;1.019.720;227.097;FALSE;19.406.507;pg/mL;0.82047;0.46128;0.82047;FALSE;1.546.177.307;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL1B;P01584;OID05589;1.648.648;859.629;373.830;FALSE;2.444.695;pg/mL;0.70396;0.35141;0.70396;FALSE;909.261.111;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL2;P60568;OID05585;1.587.868;1.067.346;421.806;FALSE;919.094;pg/mL;0.09561;0.08701;0.09561;FALSE;246.212.763;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL27;Q8NEV9_Q14213;OID05584;1.648.225;981.916;255.787;FALSE;3.721.561;pg/mL;0.07927;0.46561;0.46561;FALSE;3.146.011.545;FALSE;PASS;PASS;0.27273;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL33;O95760;OID05581;1.624.012;758.803;272.955;FALSE;1.671.398;pg/mL;0.21528;0.21111;0.21528;FALSE;787.582.160;FALSE;PASS;PASS;0.81818;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL4;P05112;OID05591;1.708.478;1.067.623;399.154;FALSE;1.027.715;pg/mL;0.09970;0.04032;0.09970;FALSE;270.823.365;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL6;P05231;OID05590;1.693.050;982.282;298.385;FALSE;1.427.228;pg/mL;0.09687;0.25261;0.25261;FALSE;390.625.000;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;IL7;P13232;OID05598;1.489.047;831.807;107.646;FALSE;3.519.014;pg/mL;0.10723;0.26528;0.26528;FALSE;166.386.574;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;Inc Ctrl;NA;OID05586;1.019.499;0.00000;0.06980;TRUE;NA;NA;NA;NA;NA;TRUE;NA;FALSE;PASS;NA;0.09091;Calibrator Normalized;2.2.1;NPX Signature;inc_ctrl;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;LTA;P01374;OID05625;1.723.580;661.123;373.843;FALSE;1.002.646;pg/mL;104.635;0.95135;104.635;FALSE;155.729.331;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;MMP1;P03956;OID05627;1.497.372;1.001.861;508.513;FALSE;10.172.534;pg/mL;182.677;355.673;355.673;FALSE;981.636.280;FALSE;PASS;PASS;0.09091;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;MMP12;P39900;OID05613;1.649.494;815.547;139.293;FALSE;11.627.694;pg/mL;0.07027;762.939;762.939;FALSE;1.562.499.990;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;OLR1;P78380;OID05583;1.550.285;843.529;232.457;FALSE;3.894.340;pg/mL;0.28416;0.95367;0.95367;FALSE;390.625.002;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;OSM;P13725;OID05621;1.694.641;834.395;152.089;FALSE;538.908;pg/mL;0.02367;0.13071;0.13071;FALSE;176.196.226;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;TGFA;P01135;OID05588;1.354.115;661.280;111.517;FALSE;5.731.072;pg/mL;0.54626;109.252;109.252;FALSE;195.312.499;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;TNF;P01375;OID05608;1.507.098;966.946;274.086;FALSE;27.156.190;pg/mL;310.708;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;TNFSF10;P50591;OID05603;1.192.304;878.050;-0.13696;FALSE;24.139.797;pg/mL;0.18205;168.650;168.650;FALSE;754.962.677;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;TNFSF12;O43508;OID05592;1.324.054;918.680;0.90584;FALSE;20.204.170;pg/mL;0.04107;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;TSLP;Q969D9;OID05593;1.644.264;718.966;112.324;FALSE;956.652;pg/mL;0.08607;0.35825;0.35825;FALSE;650.263.051;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;F6;Calibrator 1;CALIBRATOR;VEGFA;P15692;OID05616;1.150.088;1.181.061;427.286;FALSE;13.697.403;pg/mL;0.62465;0.47684;0.62465;FALSE;781.250.003;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.08030;0.01077
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL11;P51671;OID05594;1.467.310;912.574;0.51763;FALSE;5.284.448;pg/mL;0.07310;0.47467;0.47467;FALSE;2.112.040.567;FALSE;PASS;PASS;0.72727;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL13;Q99616;OID05602;1.287.592;1.207.888;333.408;FALSE;3.378.828;pg/mL;0.05415;0.05960;0.05960;FALSE;195.312.500;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL19;Q99731;OID05607;1.404.925;1.179.314;287.860;FALSE;6.320.173;pg/mL;0.10674;0.95367;0.95367;FALSE;97.656.250;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL2;P13500;OID05619;1.121.742;1.271.034;325.168;FALSE;22.318.736;pg/mL;0.27913;0.23842;0.27913;FALSE;390.625.002;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL3;P10147;OID05611;1.444.752;945.824;343.642;FALSE;958.658;pg/mL;0.07620;0.05109;0.07620;FALSE;136.445.024;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL4;P13236;OID05623;1.423.663;910.395;150.980;FALSE;4.626.359;pg/mL;0.11222;0.11921;0.11921;FALSE;390.625.001;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL7;P80098;OID05626;1.616.888;798.001;134.973;FALSE;585.251;pg/mL;0.02799;0.11921;0.11921;FALSE;195.312.500;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CCL8;P80075;OID05580;1.219.749;1.051.383;192.603;FALSE;1.903.127;pg/mL;0.02772;0.02980;0.02980;FALSE;195.312.500;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CSF1;P09603;OID05622;1.265.567;1.117.859;123.693;FALSE;12.123.236;pg/mL;0.00680;0.14814;0.14814;FALSE;262.248.569;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CSF2;P04141;OID05614;1.727.531;846.519;235.521;FALSE;433.467;pg/mL;0.03155;0.28971;0.28971;FALSE;564.864.588;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CSF3;P09919;OID05615;1.512.800;649.152;-0.89076;FALSE;30.755.889;pg/mL;0.37824;1.037.567;1.037.567;FALSE;4.513.179.122;FALSE;PASS;PASS;0.27273;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CXCL10;P02778;OID05604;1.358.792;1.041.950;308.775;FALSE;5.595.119;pg/mL;0.33444;0.44190;0.44190;FALSE;325.569.720;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CXCL11;O14625;OID05624;1.456.573;759.114;0.24452;FALSE;1.295.325;pg/mL;NA;0.11921;0.11921;FALSE;195.312.499;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CXCL12;P48061;OID05582;1.903.716;634.340;249.513;FALSE;37.630.354;pg/mL;4.129.941;5.474.972;5.474.972;FALSE;3.124.999.966;FALSE;PASS;PASS;0.63636;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CXCL8;P10145;OID05612;1.567.793;797.158;407.677;FALSE;457.868;pg/mL;0.24945;0.30225;0.30225;FALSE;290.832.512;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;CXCL9;Q07325;OID05587;1.237.627;748.962;0.02206;FALSE;2.640.382;pg/mL;0.05048;0.20358;0.20358;FALSE;259.112.024;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;Det Ctrl;NA;OID05599;1.043.328;-0.00809;-0.09573;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.63636;Calibrator Normalized;2.2.1;NPX Signature;det_ctrl;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;EGF;P01133;OID05618;1.616.126;794.792;348.248;FALSE;1.247.456;pg/mL;0.45322;0.47684;0.47684;FALSE;97.656.250;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;Ext Ctrl;NA;OID05609;1.270.989;0.00000;0.00000;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;ext_ctrl;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;FLT3LG;P49771;OID05596;1.396.756;959.555;0.75679;FALSE;7.811.851;pg/mL;0.01992;0.95367;0.95367;FALSE;390.625.003;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;HGF;P14210;OID05595;1.468.866;1.049.650;256.091;FALSE;15.791.475;pg/mL;0.49816;0.22239;0.49816;FALSE;1.562.480.340;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;IFNG;P01579;OID05605;1.696.151;919.750;301.660;FALSE;336.097;pg/mL;0.02984;0.03993;0.03993;FALSE;388.180.300;FALSE;PASS;PASS;0.09091;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;IL10;P22301;OID05606;1.541.844;1.104.626;384.806;FALSE;14.865.080;pg/mL;0.78190;132.012;132.012;FALSE;4.034.801.106;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;IL13;P35225;OID05600;1.666.986;921.114;247.741;FALSE;10.233.339;pg/mL;0.68472;0.49957;0.68472;FALSE;558.985.042;FALSE;PASS;PASS;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;IL15;P40933;OID05610;1.367.091;1.209.369;265.049;FALSE;30.333.795;pg/mL;0.07851;0.77529;0.77529;FALSE;3.639.117.531;FALSE;PASS;PASS;0.09091;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;IL17A;Q16552;OID05620;1.348.187;1.207.211;258.794;FALSE;29.679.646;pg/mL;0.20599;0.22831;0.22831;FALSE;1.686.832.578;FALSE;PASS;WARN;0.00000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
TARGET48;Olink Target 48 Cytokine;932010;MAIT_Alarmins1;G6;Calibrator 2;CALIBRATOR;IL17C;Q9P0M4;OID05617;1.541.700;695.493;112.587;FALSE;2.795.281;pg/mL;NA;0.73021;0.73021;FALSE;781.250.041;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;-0.01316;-0.07320
