Product;Panel;PanelVersion;PlateID;WellID;SampleID;SampleType;Assay;UniProt;OlinkID;Ct;NPX;LOD;BelowLOD;QuantifiedValue;Unit;LODQuant;LLOQ;LQL;BelowLQL;ULOQ;AboveULOQ;SampleQC;AssayQC;MissingFreq;Normalization;SoftwareVersion;SoftwareName;AssayType;QCDeviationDetCtrl;QCDeviationIncCtrl
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL11;P51671;OID05594;1.299.897;912.456;0.21887;FALSE;5.128.137;pg/mL;NA;0.23842;0.23842;FALSE;1.562.499.998;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL13;Q99616;OID05602;1.286.294;1.219.793;189.189;FALSE;3.673.674;pg/mL;0.00983;0.05960;0.05960;FALSE;195.312.500;FALSE;PASS;PASS;0.95000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL19;Q99731;OID05607;1.470.321;1.200.073;367.277;FALSE;7.213.571;pg/mL;0.22569;0.95367;0.95367;FALSE;97.656.250;FALSE;PASS;PASS;0.92500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL2;P13500;OID05619;1.073.151;1.263.156;122.028;FALSE;21.118.148;pg/mL;0.02018;0.23842;0.23842;FALSE;390.625.002;FALSE;PASS;PASS;0.05000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL3;P10147;OID05611;1.541.944;951.858;417.314;FALSE;987.043;pg/mL;0.23003;0.02980;0.23003;FALSE;195.312.500;FALSE;PASS;PASS;0.20000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL4;P13236;OID05623;1.382.679;919.896;182.062;FALSE;4.938.590;pg/mL;0.16914;0.11921;0.16914;FALSE;390.625.001;FALSE;PASS;PASS;0.17500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL7;P80098;OID05626;1.741.127;800.571;203.377;FALSE;595.257;pg/mL;0.06196;0.11921;0.11921;FALSE;195.312.500;FALSE;PASS;PASS;0.60000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CCL8;P80075;OID05580;1.137.833;1.062.247;0.43965;FALSE;2.058.850;pg/mL;NA;0.02980;0.02980;FALSE;195.312.500;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CSF1;P09603;OID05622;1.275.617;1.108.947;0.28542;FALSE;11.462.147;pg/mL;0.00433;0.23842;0.23842;FALSE;390.624.999;FALSE;PASS;PASS;0.15000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CSF2;P04141;OID05614;1.785.935;877.225;282.514;FALSE;754.199;pg/mL;0.09231;0.47684;0.47684;FALSE;781.250.002;FALSE;PASS;PASS;0.40000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CSF3;P09919;OID05615;1.776.020;680.975;166.410;FALSE;37.697.319;pg/mL;651.449;1.615.770;1.615.770;FALSE;6.250.000.009;FALSE;PASS;PASS;0.97500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CXCL10;P02778;OID05604;1.255.185;1.032.064;100.269;FALSE;5.144.873;pg/mL;0.01649;0.09121;0.09121;FALSE;434.462.448;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CXCL11;O14625;OID05624;1.477.003;749.123;0.48431;FALSE;1.212.817;pg/mL;0.00538;0.11921;0.11921;FALSE;195.312.499;FALSE;PASS;PASS;0.60000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CXCL12;P48061;OID05582;2.114.282;426.364;236.161;FALSE;13.028.551;pg/mL;3.695.991;3.051.758;3.695.991;FALSE;3.124.999.966;FALSE;PASS;WARN;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CXCL8;P10145;OID05612;1.575.670;790.413;403.141;FALSE;437.363;pg/mL;0.23970;0.30225;0.30225;FALSE;290.832.512;FALSE;PASS;PASS;0.20000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;CXCL9;Q07325;OID05587;1.365.348;749.395;-0.32312;FALSE;2.648.343;pg/mL;0.02656;0.20358;0.20358;FALSE;259.112.023;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;Det Ctrl;NA;OID05599;1.323.790;0.07403;-0.05705;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.65000;Calibrator Normalized;2.2.1;NPX Signature;det_ctrl;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;EGF;P01133;OID05618;1.677.485;702.574;203.265;FALSE;667.898;pg/mL;0.09133;0.47684;0.47684;FALSE;97.656.250;FALSE;PASS;PASS;0.97500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;Ext Ctrl;NA;OID05609;1.326.765;0.00000;0.00000;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;ext_ctrl;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;FLT3LG;P49771;OID05596;1.495.156;974.982;125.419;FALSE;8.684.352;pg/mL;0.06918;0.95367;0.95367;FALSE;390.625.003;FALSE;PASS;PASS;0.87500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;HGF;P14210;OID05595;1.475.500;1.052.826;244.707;FALSE;16.132.295;pg/mL;0.44728;0.22239;0.44728;FALSE;1.562.480.338;FALSE;PASS;PASS;0.87500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IFNG;P01579;OID05605;1.967.687;598.182;477.503;FALSE;0.37239;pg/mL;0.14874;0.02980;0.14874;FALSE;390.626.288;FALSE;PASS;WARN;0.07500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL10;P22301;OID05606;1.937.258;546.637;229.307;FALSE;349.433;pg/mL;0.22488;0.45673;0.45673;FALSE;3.125.150.210;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL13;P35225;OID05600;2.199.958;499.637;347.961;FALSE;624.123;pg/mL;184.250;0.49957;184.250;FALSE;558.985.041;FALSE;PASS;PASS;0.92500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL15;P40933;OID05610;1.882.600;760.449;262.402;FALSE;1.365.274;pg/mL;0.13473;0.95371;0.95371;FALSE;1.562.446.902;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL17A;Q16552;OID05620;2.137.606;455.961;263.878;FALSE;153.587;pg/mL;0.29737;0.23842;0.29737;FALSE;1.562.500.005;FALSE;PASS;WARN;0.55000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL17C;Q9P0M4;OID05617;1.751.515;603.629;132.382;FALSE;1.479.561;pg/mL;NA;0.73021;0.73021;FALSE;781.250.043;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL17F;Q96PD4;OID05597;1.841.224;465.445;275.815;FALSE;592.386;pg/mL;140.761;0.95367;140.761;FALSE;390.624.998;FALSE;PASS;PASS;0.15000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL18;Q14116;OID05601;1.605.745;1.035.874;260.973;FALSE;21.510.514;pg/mL;112.691;0.46128;112.691;FALSE;1.546.177.311;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL1B;P01584;OID05589;1.881.575;564.595;564.574;FALSE;281.006;pg/mL;280.966;0.38147;280.966;FALSE;312.500.001;FALSE;PASS;PASS;0.82500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL2;P60568;OID05585;1.917.246;725.382;261.982;FALSE;118.478;pg/mL;0.03382;0.11921;0.11921;FALSE;390.625.003;FALSE;PASS;WARN;0.17500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL27;Q8NEV9_Q14213;OID05584;2.049.200;732.823;401.377;FALSE;703.708;pg/mL;0.47210;0.46561;0.47210;FALSE;3.146.011.535;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL33;O95760;OID05581;1.878.080;557.257;287.715;FALSE;520.115;pg/mL;0.63649;0.23842;0.63649;FALSE;781.250.001;FALSE;PASS;PASS;0.55000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL4;P05112;OID05591;2.021.434;756.064;396.852;FALSE;172.666;pg/mL;0.12976;0.05960;0.12976;FALSE;390.625.000;FALSE;PASS;WARN;0.92500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL6;P05231;OID05590;1.923.346;775.949;318.648;FALSE;352.190;pg/mL;0.11597;0.05960;0.11597;FALSE;390.625.000;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;IL7;P13232;OID05598;1.770.997;584.594;0.59954;FALSE;684.380;pg/mL;0.02909;0.23842;0.23842;FALSE;195.312.500;FALSE;PASS;PASS;0.02500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;Inc Ctrl;NA;OID05586;1.166.570;-0.11276;-0.02566;TRUE;NA;NA;NA;NA;NA;TRUE;NA;FALSE;PASS;NA;0.02500;Calibrator Normalized;2.2.1;NPX Signature;inc_ctrl;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;LTA;P01374;OID05625;1.948.389;559.142;186.782;FALSE;515.767;pg/mL;0.25507;0.11921;0.25507;FALSE;390.625.001;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;MMP1;P03956;OID05627;1.461.262;1.011.484;170.052;FALSE;10.502.236;pg/mL;0.10649;0.95367;0.95367;FALSE;781.249.998;FALSE;PASS;PASS;0.60000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;MMP12;P39900;OID05613;1.786.028;810.674;267.256;FALSE;11.258.593;pg/mL;126.272;762.939;762.939;FALSE;1.562.499.990;FALSE;PASS;PASS;0.65000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;OLR1;P78380;OID05583;1.718.019;838.595;240.888;FALSE;3.766.767;pg/mL;0.31807;0.95367;0.95367;FALSE;390.625.002;FALSE;PASS;PASS;0.52500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;OSM;P13725;OID05621;1.972.663;530.412;122.429;FALSE;0.66900;pg/mL;0.01276;0.11921;0.11921;FALSE;195.312.500;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;TGFA;P01135;OID05588;1.672.207;280.586;0.84613;FALSE;375.059;pg/mL;0.33108;109.252;109.252;FALSE;195.312.499;FALSE;PASS;PASS;0.82500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;TNF;P01375;OID05608;1.787.634;656.725;224.935;FALSE;4.353.178;pg/mL;200.609;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;TNFSF10;P50591;OID05603;1.258.869;890.514;0.08217;FALSE;26.453.417;pg/mL;NA;0.95367;0.95367;FALSE;781.250.000;FALSE;PASS;PASS;0.90000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;TNFSF12;O43508;OID05592;1.215.781;924.154;0.16179;FALSE;20.945.482;pg/mL;NA;381.470;381.470;FALSE;1.562.500.004;FALSE;PASS;PASS;0.92500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;TSLP;Q969D9;OID05593;1.801.382;658.008;179.237;FALSE;877.862;pg/mL;0.25028;190.735;190.735;FALSE;781.250.001;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;F6;Calibrator1;CALIBRATOR;VEGFA;P15692;OID05616;1.092.683;1.189.333;323.683;FALSE;14.545.487;pg/mL;0.23024;0.47684;0.47684;FALSE;781.250.003;FALSE;PASS;PASS;0.62500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.07601;-0.08709
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL11;P51671;OID05594;1.299.589;906.336;0.21887;FALSE;4.916.492;pg/mL;NA;0.23842;0.23842;FALSE;1.562.499.998;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL13;Q99616;OID05602;1.288.274;1.211.385;189.189;FALSE;3.462.813;pg/mL;0.00983;0.05960;0.05960;FALSE;195.312.500;FALSE;PASS;PASS;0.95000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL19;Q99731;OID05607;1.481.255;1.182.710;367.277;FALSE;6.458.334;pg/mL;0.22569;0.95367;0.95367;FALSE;97.656.250;FALSE;PASS;PASS;0.92500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL2;P13500;OID05619;1.075.542;1.254.337;122.028;FALSE;19.854.360;pg/mL;0.02018;0.23842;0.23842;FALSE;390.625.002;FALSE;PASS;PASS;0.05000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL3;P10147;OID05611;1.549.226;938.148;417.314;FALSE;899.357;pg/mL;0.23003;0.02980;0.23003;FALSE;195.312.500;FALSE;PASS;PASS;0.20000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL4;P13236;OID05623;1.377.823;918.324;182.062;FALSE;4.885.442;pg/mL;0.16914;0.11921;0.16914;FALSE;390.625.001;FALSE;PASS;PASS;0.17500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL7;P80098;OID05626;1.732.210;803.060;203.377;FALSE;605.111;pg/mL;0.06196;0.11921;0.11921;FALSE;195.312.500;FALSE;PASS;PASS;0.60000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CCL8;P80075;OID05580;1.136.300;1.057.352;0.43965;FALSE;1.987.092;pg/mL;NA;0.02980;0.02980;FALSE;195.312.500;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CSF1;P09603;OID05622;1.275.224;1.102.912;0.28542;FALSE;10.968.746;pg/mL;0.00433;0.23842;0.23842;FALSE;390.624.999;FALSE;PASS;PASS;0.15000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CSF2;P04141;OID05614;1.794.537;862.195;282.514;FALSE;682.416;pg/mL;0.09231;0.47684;0.47684;FALSE;781.250.002;FALSE;PASS;PASS;0.40000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CSF3;P09919;OID05615;1.776.247;674.320;166.410;FALSE;36.102.896;pg/mL;651.449;1.615.770;1.615.770;FALSE;6.250.000.009;FALSE;PASS;PASS;0.97500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CXCL10;P02778;OID05604;1.251.762;1.029.060;100.269;FALSE;5.038.035;pg/mL;0.01649;0.09121;0.09121;FALSE;434.462.448;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CXCL11;O14625;OID05624;1.469.670;750.029;0.48431;FALSE;1.220.077;pg/mL;0.00538;0.11921;0.11921;FALSE;195.312.499;FALSE;PASS;PASS;0.60000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CXCL12;P48061;OID05582;2.132.608;401.610;236.161;FALSE;11.342.996;pg/mL;3.695.991;3.051.758;3.695.991;FALSE;3.124.999.966;FALSE;PASS;WARN;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CXCL8;P10145;OID05612;1.556.407;803.249;403.141;FALSE;477.183;pg/mL;0.23970;0.30225;0.30225;FALSE;290.832.512;FALSE;PASS;PASS;0.20000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;CXCL9;Q07325;OID05587;1.360.780;747.535;-0.32312;FALSE;2.614.299;pg/mL;0.02656;0.20358;0.20358;FALSE;259.112.023;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;Det Ctrl;NA;OID05599;1.324.766;0.00000;-0.05705;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.65000;Calibrator Normalized;2.2.1;NPX Signature;det_ctrl;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;EGF;P01133;OID05618;1.662.017;711.614;203.265;FALSE;710.369;pg/mL;0.09133;0.47684;0.47684;FALSE;97.656.250;FALSE;PASS;PASS;0.97500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;Ext Ctrl;NA;OID05609;1.320.337;0.00000;0.00000;FALSE;NA;NA;NA;NA;NA;FALSE;NA;FALSE;PASS;NA;0.00000;Calibrator Normalized;2.2.1;NPX Signature;ext_ctrl;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;FLT3LG;P49771;OID05596;1.508.654;955.057;125.419;FALSE;7.574.958;pg/mL;0.06918;0.95367;0.95367;FALSE;390.625.003;FALSE;PASS;PASS;0.87500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;HGF;P14210;OID05595;1.469.779;1.052.119;244.707;FALSE;16.055.806;pg/mL;0.44728;0.22239;0.44728;FALSE;1.562.480.338;FALSE;PASS;PASS;0.87500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IFNG;P01579;OID05605;1.809.516;749.925;477.503;FALSE;109.927;pg/mL;0.14874;0.02980;0.14874;FALSE;390.626.288;FALSE;PASS;WARN;0.07500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IL10;P22301;OID05606;1.921.798;555.669;229.307;FALSE;373.638;pg/mL;0.22488;0.45673;0.45673;FALSE;3.125.150.210;FALSE;PASS;PASS;0.12500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IL13;P35225;OID05600;2.228.614;464.554;347.961;FALSE;479.609;pg/mL;184.250;0.49957;184.250;FALSE;558.985.041;FALSE;PASS;PASS;0.92500;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IL15;P40933;OID05610;1.908.203;728.418;262.402;FALSE;1.096.441;pg/mL;0.13473;0.95371;0.95371;FALSE;1.562.446.902;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IL17A;Q16552;OID05620;2.185.864;401.275;263.878;FALSE;100.030;pg/mL;0.29737;0.23842;0.29737;FALSE;1.562.500.005;FALSE;PASS;WARN;0.55000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IL17C;Q9P0M4;OID05617;1.748.600;600.116;132.382;FALSE;1.442.667;pg/mL;NA;0.73021;0.73021;FALSE;781.250.043;FALSE;PASS;PASS;100.000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
TARGET48;Olink Target 48 Cytokine;932007;MAIT_Alarmins2;G6;Calibrator2;CALIBRATOR;IL17F;Q96PD4;OID05597;1.836.477;463.764;275.815;FALSE;585.442;pg/mL;140.761;0.95367;140.761;FALSE;390.624.998;FALSE;PASS;PASS;0.15000;Calibrator Normalized;2.2.1;NPX Signature;assay;0.00198;0.02566
